route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
3,2,143,"MSU",1,"6231",143
3,2,144,"MSU",1,"6209",144
3,2,145,"MSU",1,"0211",145
3,5,146,"MSU",1,"9201",146
3,5,147,"MSU",1,"9203",147
3,5,148,"MSU",1,"9205",148
3,8,149,"MSU",1,"9201",149
3,8,150,"MSU",1,"9203",150
3,8,151,"MSU",1,"9205",151
4,9,152,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,153,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,154,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,155,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,156,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,157,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,158,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,159,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,160,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,161,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,162,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,163,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,164,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,165,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,166,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,167,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,168,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,169,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,170,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,171,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,172,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,173,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,174,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,175,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,176,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,177,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,178,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,179,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,180,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,181,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,182,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,183,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,184,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,185,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,186,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,187,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,188,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,189,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,190,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,191,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,192,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,193,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,194,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,195,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,196,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,197,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,198,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,199,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,200,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,201,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,202,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,203,"HOBOKEN TERMINAL",0,"342JC008",152
4,9,204,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,205,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,206,"HOBOKEN TERMINAL",0,"342JC004",152
4,9,207,"HOBOKEN TERMINAL",0,"342JC006",152
4,9,208,"HOBOKEN TERMINAL",0,"342JC002",152
4,9,209,"TONNELLE AVENUE",0,"",153
4,9,210,"TONNELLE AVENUE",0,"",153
4,9,211,"TONNELLE AVENUE",0,"",153
4,9,212,"TONNELLE AVENUE",0,"",153
4,9,213,"TONNELLE AVENUE",0,"",153
4,9,214,"TONNELLE AVENUE",0,"",153
4,9,215,"TONNELLE AVENUE",0,"",153
4,9,216,"TONNELLE AVENUE",0,"",153
4,9,217,"TONNELLE AVENUE",0,"",153
4,9,218,"TONNELLE AVENUE",0,"",153
4,9,219,"TONNELLE AVENUE",0,"",153
4,9,220,"TONNELLE AVENUE",0,"",153
4,9,221,"TONNELLE AVENUE",0,"",153
4,9,222,"TONNELLE AVENUE",0,"",153
4,9,223,"TONNELLE AVENUE",0,"",153
4,9,224,"TONNELLE AVENUE",0,"",153
4,9,225,"TONNELLE AVENUE",0,"",153
4,9,226,"TONNELLE AVENUE",0,"",153
4,9,227,"TONNELLE AVENUE",0,"",153
4,9,228,"TONNELLE AVENUE",0,"",153
4,9,229,"TONNELLE AVENUE",0,"",153
4,9,230,"TONNELLE AVENUE",0,"",153
4,9,231,"TONNELLE AVENUE",0,"",153
4,9,232,"TONNELLE AVENUE",0,"",153
4,9,233,"TONNELLE AVENUE",0,"",153
4,9,234,"TONNELLE AVENUE",0,"",153
4,9,235,"TONNELLE AVENUE",0,"",153
4,9,236,"TONNELLE AVENUE",0,"",153
4,9,237,"TONNELLE AVENUE",0,"",153
4,9,238,"TONNELLE AVENUE",0,"",153
4,9,239,"TONNELLE AVENUE",0,"",153
4,9,240,"TONNELLE AVENUE",0,"",153
4,9,241,"TONNELLE AVENUE",0,"",153
4,9,242,"TONNELLE AVENUE",0,"",153
4,9,243,"TONNELLE AVENUE",0,"",153
4,9,244,"TONNELLE AVENUE",0,"",153
4,9,245,"TONNELLE AVENUE",0,"",153
4,9,246,"TONNELLE AVENUE",0,"",153
4,9,247,"TONNELLE AVENUE",0,"",153
4,9,248,"TONNELLE AVENUE",0,"",153
4,9,249,"TONNELLE AVENUE",0,"",153
4,9,250,"TONNELLE AVENUE",0,"",153
4,9,251,"TONNELLE AVENUE",0,"",153
4,9,252,"TONNELLE AVENUE",0,"",153
4,9,253,"TONNELLE AVENUE",0,"",153
4,9,254,"TONNELLE AVENUE",0,"",153
4,9,255,"TONNELLE AVENUE",0,"",153
4,9,256,"TONNELLE AVENUE",0,"",153
4,9,257,"TONNELLE AVENUE",0,"",153
4,9,258,"TONNELLE AVENUE",0,"",153
4,9,259,"TONNELLE AVENUE",0,"",153
4,9,260,"TONNELLE AVENUE",0,"",153
4,9,261,"TONNELLE AVENUE",0,"",153
4,9,262,"TONNELLE AVENUE",0,"",153
4,9,263,"TONNELLE AVENUE",0,"",153
4,9,264,"TONNELLE AVENUE",0,"",153
4,9,265,"TONNELLE AVENUE",0,"",153
4,9,266,"TONNELLE AVENUE",0,"",153
4,9,267,"HOBOKEN TERMINAL",0,"342JC002",154
4,9,268,"HOBOKEN TERMINAL",0,"342JC004",154
4,9,269,"HOBOKEN TERMINAL",0,"342JC008",154
4,9,270,"TONNELLE AVENUE",0,"342JC003",155
4,9,271,"8TH STREET",1,"342JC002",156
4,9,272,"8TH STREET",1,"342JC004",156
4,9,273,"8TH STREET",1,"342JC008",156
4,9,274,"8TH STREET",1,"342JC006",156
4,9,275,"8TH STREET",1,"342JC002",156
4,9,276,"8TH STREET",1,"342JC004",156
4,9,277,"8TH STREET",1,"342JC008",156
4,9,278,"8TH STREET",1,"342JC006",156
4,9,279,"8TH STREET",1,"342JC002",156
4,9,280,"8TH STREET",1,"342JC004",156
4,9,281,"8TH STREET",1,"342JC008",156
4,9,282,"8TH STREET",1,"342JC006",156
4,9,283,"8TH STREET",1,"342JC002",156
4,9,284,"8TH STREET",1,"342JC004",156
4,9,285,"8TH STREET",1,"342JC008",156
4,9,286,"8TH STREET",1,"342JC006",156
4,9,287,"8TH STREET",1,"342JC002",156
4,9,288,"8TH STREET",1,"342JC004",156
4,9,289,"8TH STREET",1,"342JC008",156
4,9,290,"8TH STREET",1,"342JC006",156
4,9,291,"8TH STREET",1,"342JC002",156
4,9,292,"8TH STREET",1,"342JC004",156
4,9,293,"8TH STREET",1,"342JC008",156
4,9,294,"8TH STREET",1,"342JC006",156
4,9,295,"8TH STREET",1,"342JC002",156
4,9,296,"8TH STREET",1,"342JC004",156
4,9,297,"8TH STREET",1,"342JC008",156
4,9,298,"8TH STREET",1,"342JC006",156
4,9,299,"8TH STREET",1,"342JC002",156
4,9,300,"8TH STREET",1,"342JC004",156
4,9,301,"8TH STREET",1,"342JC008",156
4,9,302,"8TH STREET",1,"342JC006",156
4,9,303,"8TH STREET",1,"342JC002",156
4,9,304,"8TH STREET",1,"342JC004",156
4,9,305,"8TH STREET",1,"342JC008",156
4,9,306,"8TH STREET",1,"342JC006",156
4,9,307,"8TH STREET",1,"342JC002",156
4,9,308,"8TH STREET",1,"342JC004",156
4,9,309,"8TH STREET",1,"342JC008",156
4,9,310,"8TH STREET",1,"342JC006",156
4,9,311,"8TH STREET",1,"342JC002",156
4,9,312,"8TH STREET",1,"342JC004",156
4,9,313,"8TH STREET",1,"342JC008",156
4,9,314,"8TH STREET",1,"342JC006",156
4,9,315,"8TH STREET",1,"342JC002",156
4,9,316,"8TH STREET",1,"342JC004",156
4,9,317,"8TH STREET",1,"342JC008",156
4,9,318,"8TH STREET",1,"342JC006",156
4,9,319,"8TH STREET",1,"342JC002",156
4,9,320,"8TH STREET",1,"342JC004",156
4,9,321,"8TH STREET",1,"342JC008",156
4,9,322,"8TH STREET",1,"342JC006",156
4,9,323,"8TH STREET",1,"342JC002",156
4,9,324,"8TH STREET",1,"342JC004",156
4,9,325,"8TH STREET",1,"342JC008",156
4,9,326,"8TH STREET",1,"342JC006",156
4,9,327,"8TH STREET",1,"342JC002",156
4,9,328,"8TH STREET",1,"342JC004",156
4,9,329,"8TH STREET",1,"342JC006",156
4,9,330,"8TH STREET",1,"342JC002",156
4,9,331,"WEST SIDE AVENUE",1,"342JC009",157
4,9,332,"WEST SIDE AVENUE",1,"342JC001",158
4,9,333,"WEST SIDE AVENUE",1,"342JC007",158
4,9,334,"WEST SIDE AVENUE",1,"342JC003",158
4,9,335,"WEST SIDE AVENUE",1,"342JC005",158
4,9,336,"WEST SIDE AVENUE",1,"342JC009",158
4,9,337,"WEST SIDE AVENUE",1,"342JC001",158
4,9,338,"WEST SIDE AVENUE",1,"342JC007",158
4,9,339,"WEST SIDE AVENUE",1,"342JC003",158
4,9,340,"WEST SIDE AVENUE",1,"342JC005",158
4,9,341,"WEST SIDE AVENUE",1,"342JC009",158
4,9,342,"WEST SIDE AVENUE",1,"342JC001",158
4,9,343,"WEST SIDE AVENUE",1,"342JC007",158
4,9,344,"WEST SIDE AVENUE",1,"342JC003",158
4,9,345,"WEST SIDE AVENUE",1,"342JC005",158
4,9,346,"WEST SIDE AVENUE",1,"342JC009",158
4,9,347,"WEST SIDE AVENUE",1,"342JC001",158
4,9,348,"WEST SIDE AVENUE",1,"342JC007",158
4,9,349,"WEST SIDE AVENUE",1,"342JC003",158
4,9,350,"WEST SIDE AVENUE",1,"342JC005",158
4,9,351,"WEST SIDE AVENUE",1,"342JC009",158
4,9,352,"WEST SIDE AVENUE",1,"342JC001",158
4,9,353,"WEST SIDE AVENUE",1,"342JC007",158
4,9,354,"WEST SIDE AVENUE",1,"342JC003",158
4,9,355,"WEST SIDE AVENUE",1,"342JC005",158
4,9,356,"WEST SIDE AVENUE",1,"342JC009",158
4,9,357,"WEST SIDE AVENUE",1,"342JC001",158
4,9,358,"WEST SIDE AVENUE",1,"342JC007",158
4,9,359,"WEST SIDE AVENUE",1,"342JC003",158
4,9,360,"WEST SIDE AVENUE",1,"342JC005",158
4,9,361,"WEST SIDE AVENUE",1,"342JC009",158
4,9,362,"WEST SIDE AVENUE",1,"342JC001",158
4,9,363,"WEST SIDE AVENUE",1,"342JC007",158
4,9,364,"WEST SIDE AVENUE",1,"342JC003",158
4,9,365,"WEST SIDE AVENUE",1,"342JC005",158
4,9,366,"WEST SIDE AVENUE",1,"342JC009",158
4,9,367,"WEST SIDE AVENUE",1,"342JC001",158
4,9,368,"WEST SIDE AVENUE",1,"342JC007",158
4,9,369,"WEST SIDE AVENUE",1,"342JC003",158
4,9,370,"WEST SIDE AVENUE",1,"342JC005",158
4,9,371,"WEST SIDE AVENUE",1,"342JC009",158
4,9,372,"WEST SIDE AVENUE",1,"342JC001",158
4,9,373,"WEST SIDE AVENUE",1,"342JC007",158
4,9,374,"WEST SIDE AVENUE",1,"342JC003",158
4,9,375,"WEST SIDE AVENUE",1,"342JC005",158
4,9,376,"WEST SIDE AVENUE",1,"342JC009",158
4,9,377,"WEST SIDE AVENUE",1,"342JC001",158
4,9,378,"WEST SIDE AVENUE",1,"342JC007",158
4,9,379,"WEST SIDE AVENUE",1,"342JC003",158
4,9,380,"WEST SIDE AVENUE",1,"342JC005",158
4,9,381,"WEST SIDE AVENUE",1,"342JC009",158
4,9,382,"WEST SIDE AVENUE",1,"342JC001",158
4,9,383,"WEST SIDE AVENUE",1,"342JC007",158
4,9,384,"WEST SIDE AVENUE",1,"342JC003",158
4,9,385,"WEST SIDE AVENUE",1,"342JC005",158
4,9,386,"WEST SIDE AVENUE",1,"342JC009",158
4,9,387,"WEST SIDE AVENUE",1,"342JC001",158
4,9,388,"WEST SIDE AVENUE",1,"342JC007",158
4,9,389,"WEST SIDE AVENUE",1,"342JC003",158
4,9,390,"WEST SIDE AVENUE",1,"342JC005",158
4,9,391,"WEST SIDE AVENUE",1,"342JC001",158
4,10,392,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,393,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,394,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,395,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,396,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,397,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,398,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,399,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,400,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,401,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,402,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,403,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,404,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,405,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,406,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,407,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,408,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,409,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,410,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,411,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,412,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,413,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,414,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,415,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,416,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,417,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,418,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,419,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,420,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,421,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,422,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,423,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,424,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,425,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,426,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,427,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,428,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,429,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,430,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,431,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,432,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,433,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,434,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,435,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,436,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,437,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,438,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,439,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,440,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,441,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,442,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,443,"HOBOKEN TERMINAL",0,"342JC008",159
4,10,444,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,445,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,446,"HOBOKEN TERMINAL",0,"342JC004",159
4,10,447,"HOBOKEN TERMINAL",0,"342JC006",159
4,10,448,"HOBOKEN TERMINAL",0,"342JC002",159
4,10,449,"TONNELLE AVENUE",0,"342JC005",160
4,10,450,"TONNELLE AVENUE",0,"342JC009",160
4,10,451,"TONNELLE AVENUE",0,"342JC001",160
4,10,452,"TONNELLE AVENUE",0,"342JC007",160
4,10,453,"TONNELLE AVENUE",0,"342JC003",160
4,10,454,"TONNELLE AVENUE",0,"342JC005",160
4,10,455,"TONNELLE AVENUE",0,"342JC009",160
4,10,456,"TONNELLE AVENUE",0,"342JC001",160
4,10,457,"TONNELLE AVENUE",0,"342JC007",160
4,10,458,"TONNELLE AVENUE",0,"342JC003",160
4,10,459,"TONNELLE AVENUE",0,"342JC005",160
4,10,460,"TONNELLE AVENUE",0,"342JC009",160
4,10,461,"TONNELLE AVENUE",0,"342JC001",160
4,10,462,"TONNELLE AVENUE",0,"342JC007",160
4,10,463,"TONNELLE AVENUE",0,"342JC003",160
4,10,464,"TONNELLE AVENUE",0,"342JC005",160
4,10,465,"TONNELLE AVENUE",0,"342JC009",160
4,10,466,"TONNELLE AVENUE",0,"342JC001",160
4,10,467,"TONNELLE AVENUE",0,"342JC007",160
4,10,468,"TONNELLE AVENUE",0,"342JC003",160
4,10,469,"TONNELLE AVENUE",0,"342JC005",160
4,10,470,"TONNELLE AVENUE",0,"342JC009",160
4,10,471,"TONNELLE AVENUE",0,"342JC001",160
4,10,472,"TONNELLE AVENUE",0,"342JC007",160
4,10,473,"TONNELLE AVENUE",0,"342JC003",160
4,10,474,"TONNELLE AVENUE",0,"342JC005",160
4,10,475,"TONNELLE AVENUE",0,"342JC009",160
4,10,476,"TONNELLE AVENUE",0,"342JC001",160
4,10,477,"TONNELLE AVENUE",0,"342JC007",160
4,10,478,"TONNELLE AVENUE",0,"342JC003",160
4,10,479,"TONNELLE AVENUE",0,"342JC005",160
4,10,480,"TONNELLE AVENUE",0,"342JC009",160
4,10,481,"TONNELLE AVENUE",0,"342JC001",160
4,10,482,"TONNELLE AVENUE",0,"342JC007",160
4,10,483,"TONNELLE AVENUE",0,"342JC003",160
4,10,484,"TONNELLE AVENUE",0,"342JC005",160
4,10,485,"TONNELLE AVENUE",0,"342JC009",160
4,10,486,"TONNELLE AVENUE",0,"342JC001",160
4,10,487,"TONNELLE AVENUE",0,"342JC007",160
4,10,488,"TONNELLE AVENUE",0,"342JC003",160
4,10,489,"TONNELLE AVENUE",0,"342JC005",160
4,10,490,"TONNELLE AVENUE",0,"342JC009",160
4,10,491,"TONNELLE AVENUE",0,"342JC001",160
4,10,492,"TONNELLE AVENUE",0,"342JC007",160
4,10,493,"TONNELLE AVENUE",0,"342JC003",160
4,10,494,"TONNELLE AVENUE",0,"342JC005",160
4,10,495,"TONNELLE AVENUE",0,"342JC009",160
4,10,496,"TONNELLE AVENUE",0,"342JC001",160
4,10,497,"TONNELLE AVENUE",0,"342JC007",160
4,10,498,"TONNELLE AVENUE",0,"342JC003",160
4,10,499,"TONNELLE AVENUE",0,"342JC005",160
4,10,500,"TONNELLE AVENUE",0,"342JC009",160
4,10,501,"TONNELLE AVENUE",0,"342JC001",160
4,10,502,"TONNELLE AVENUE",0,"342JC007",160
4,10,503,"TONNELLE AVENUE",0,"342JC003",160
4,10,504,"TONNELLE AVENUE",0,"342JC005",160
4,10,505,"TONNELLE AVENUE",0,"342JC001",160
4,10,506,"HOBOKEN TERMINAL",0,"342JC002",161
4,10,507,"HOBOKEN TERMINAL",0,"342JC004",161
4,10,508,"HOBOKEN TERMINAL",0,"342JC008",161
4,10,509,"TONNELLE AVENUE",0,"342JC003",162
4,10,510,"8TH STREET LIGHT",1,"342JC002",163
4,10,511,"8TH STREET LIGHT",1,"342JC004",163
4,10,512,"8TH STREET LIGHT",1,"342JC008",163
4,10,513,"8TH STREET LIGHT",1,"342JC006",163
4,10,514,"8TH STREET LIGHT",1,"342JC002",163
4,10,515,"8TH STREET LIGHT",1,"342JC004",163
4,10,516,"8TH STREET LIGHT",1,"342JC008",163
4,10,517,"8TH STREET LIGHT",1,"342JC006",163
4,10,518,"8TH STREET LIGHT",1,"342JC002",163
4,10,519,"8TH STREET LIGHT",1,"342JC004",163
4,10,520,"8TH STREET LIGHT",1,"342JC008",163
4,10,521,"8TH STREET LIGHT",1,"342JC006",163
4,10,522,"8TH STREET LIGHT",1,"342JC002",163
4,10,523,"8TH STREET LIGHT",1,"342JC004",163
4,10,524,"8TH STREET LIGHT",1,"342JC008",163
4,10,525,"8TH STREET LIGHT",1,"342JC006",163
4,10,526,"8TH STREET LIGHT",1,"342JC002",163
4,10,527,"8TH STREET LIGHT",1,"342JC004",163
4,10,528,"8TH STREET LIGHT",1,"342JC008",163
4,10,529,"8TH STREET LIGHT",1,"342JC006",163
4,10,530,"8TH STREET LIGHT",1,"342JC002",163
4,10,531,"8TH STREET LIGHT",1,"342JC004",163
4,10,532,"8TH STREET LIGHT",1,"342JC008",163
4,10,533,"8TH STREET LIGHT",1,"342JC006",163
4,10,534,"8TH STREET LIGHT",1,"342JC002",163
4,10,535,"8TH STREET LIGHT",1,"342JC004",163
4,10,536,"8TH STREET LIGHT",1,"342JC008",163
4,10,537,"8TH STREET LIGHT",1,"342JC006",163
4,10,538,"8TH STREET LIGHT",1,"342JC002",163
4,10,539,"8TH STREET LIGHT",1,"342JC004",163
4,10,540,"8TH STREET LIGHT",1,"342JC008",163
4,10,541,"8TH STREET LIGHT",1,"342JC006",163
4,10,542,"8TH STREET LIGHT",1,"342JC002",163
4,10,543,"8TH STREET LIGHT",1,"342JC004",163
4,10,544,"8TH STREET LIGHT",1,"342JC008",163
4,10,545,"8TH STREET LIGHT",1,"342JC006",163
4,10,546,"8TH STREET LIGHT",1,"342JC002",163
4,10,547,"8TH STREET LIGHT",1,"342JC004",163
4,10,548,"8TH STREET LIGHT",1,"342JC008",163
4,10,549,"8TH STREET LIGHT",1,"342JC006",163
4,10,550,"8TH STREET LIGHT",1,"342JC002",163
4,10,551,"8TH STREET LIGHT",1,"342JC004",163
4,10,552,"8TH STREET LIGHT",1,"342JC008",163
4,10,553,"8TH STREET LIGHT",1,"342JC006",163
4,10,554,"8TH STREET LIGHT",1,"342JC002",163
4,10,555,"8TH STREET LIGHT",1,"342JC004",163
4,10,556,"8TH STREET LIGHT",1,"342JC008",163
4,10,557,"8TH STREET LIGHT",1,"342JC006",163
4,10,558,"8TH STREET LIGHT",1,"342JC002",163
4,10,559,"8TH STREET LIGHT",1,"342JC004",163
4,10,560,"8TH STREET LIGHT",1,"342JC008",163
4,10,561,"8TH STREET LIGHT",1,"342JC006",163
4,10,562,"8TH STREET LIGHT",1,"342JC002",163
4,10,563,"8TH STREET LIGHT",1,"342JC004",163
4,10,564,"8TH STREET LIGHT",1,"342JC008",163
4,10,565,"8TH STREET LIGHT",1,"342JC006",163
4,10,566,"8TH STREET LIGHT",1,"342JC002",163
4,10,567,"8TH STREET LIGHT",1,"342JC004",163
4,10,568,"8TH STREET LIGHT",1,"342JC006",163
4,10,569,"8TH STREET LIGHT",1,"342JC002",163
4,10,570,"WEST SIDE AVENUE",1,"342JC001",164
4,10,571,"WEST SIDE AVENUE",1,"342JC007",164
4,10,572,"WEST SIDE AVENUE",1,"342JC003",164
4,10,573,"WEST SIDE AVENUE",1,"342JC005",164
4,10,574,"WEST SIDE AVENUE",1,"342JC009",164
4,10,575,"WEST SIDE AVENUE",1,"342JC001",164
4,10,576,"WEST SIDE AVENUE",1,"342JC007",164
4,10,577,"WEST SIDE AVENUE",1,"342JC003",164
4,10,578,"WEST SIDE AVENUE",1,"342JC005",164
4,10,579,"WEST SIDE AVENUE",1,"342JC009",164
4,10,580,"WEST SIDE AVENUE",1,"342JC001",164
4,10,581,"WEST SIDE AVENUE",1,"342JC007",164
4,10,582,"WEST SIDE AVENUE",1,"342JC003",164
4,10,583,"WEST SIDE AVENUE",1,"342JC005",164
4,10,584,"WEST SIDE AVENUE",1,"342JC009",164
4,10,585,"WEST SIDE AVENUE",1,"342JC001",164
4,10,586,"WEST SIDE AVENUE",1,"342JC007",164
4,10,587,"WEST SIDE AVENUE",1,"342JC003",164
4,10,588,"WEST SIDE AVENUE",1,"342JC005",164
4,10,589,"WEST SIDE AVENUE",1,"342JC009",164
4,10,590,"WEST SIDE AVENUE",1,"342JC001",164
4,10,591,"WEST SIDE AVENUE",1,"342JC007",164
4,10,592,"WEST SIDE AVENUE",1,"342JC003",164
4,10,593,"WEST SIDE AVENUE",1,"342JC005",164
4,10,594,"WEST SIDE AVENUE",1,"342JC009",164
4,10,595,"WEST SIDE AVENUE",1,"342JC001",164
4,10,596,"WEST SIDE AVENUE",1,"342JC007",164
4,10,597,"WEST SIDE AVENUE",1,"342JC003",164
4,10,598,"WEST SIDE AVENUE",1,"342JC005",164
4,10,599,"WEST SIDE AVENUE",1,"342JC009",164
4,10,600,"WEST SIDE AVENUE",1,"342JC001",164
4,10,601,"WEST SIDE AVENUE",1,"342JC007",164
4,10,602,"WEST SIDE AVENUE",1,"342JC003",164
4,10,603,"WEST SIDE AVENUE",1,"342JC005",164
4,10,604,"WEST SIDE AVENUE",1,"342JC009",164
4,10,605,"WEST SIDE AVENUE",1,"342JC001",164
4,10,606,"WEST SIDE AVENUE",1,"342JC007",164
4,10,607,"WEST SIDE AVENUE",1,"342JC003",164
4,10,608,"WEST SIDE AVENUE",1,"342JC005",164
4,10,609,"WEST SIDE AVENUE",1,"342JC009",164
4,10,610,"WEST SIDE AVENUE",1,"342JC001",164
4,10,611,"WEST SIDE AVENUE",1,"342JC007",164
4,10,612,"WEST SIDE AVENUE",1,"342JC003",164
4,10,613,"WEST SIDE AVENUE",1,"342JC005",164
4,10,614,"WEST SIDE AVENUE",1,"342JC009",164
4,10,615,"WEST SIDE AVENUE",1,"342JC001",164
4,10,616,"WEST SIDE AVENUE",1,"342JC007",164
4,10,617,"WEST SIDE AVENUE",1,"342JC003",164
4,10,618,"WEST SIDE AVENUE",1,"342JC005",164
4,10,619,"WEST SIDE AVENUE",1,"342JC009",164
4,10,620,"WEST SIDE AVENUE",1,"342JC001",164
4,10,621,"WEST SIDE AVENUE",1,"342JC007",164
4,10,622,"WEST SIDE AVENUE",1,"342JC003",164
4,10,623,"WEST SIDE AVENUE",1,"342JC005",164
4,10,624,"WEST SIDE AVENUE",1,"342JC009",164
4,10,625,"WEST SIDE AVENUE",1,"342JC001",164
4,10,626,"WEST SIDE AVENUE",1,"342JC007",164
4,10,627,"WEST SIDE AVENUE",1,"342JC003",164
4,10,628,"WEST SIDE AVENUE",1,"342JC005",164
4,10,629,"WEST SIDE AVENUE",1,"342JC001",164
4,11,630,"HOBOKEN TERMINAL",0,"342JC004",165
4,11,631,"HOBOKEN TERMINAL",0,"342JC009",165
4,11,632,"HOBOKEN TERMINAL",0,"342JC002",165
